grade,gender,raceeth,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore
11,1,Black,1,1,1,1,1,0,0,1,1,1,1,1,1,0,250,26,1,1,1,1392,Low
10,1,Black,1,1,1,0,1,1,0,0,1,1,1,1,1,0,385,15,1,1,1,1392,Low
9,0,White,0,0,1,0,1,1,0,0,1,1,1,1,1,0,225,30,1,1,0,1250,Low
9,1,White,1,0,1,0,0,1,0,1,1,1,1,1,1,0,235,30,1,1,0,1250,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,18,1,1,0,1250,Low
10,0,White,1,1,1,0,0,1,0,0,1,1,1,1,1,1,300,20,1,1,0,1250,Low
10,0,Native Hawaiian/Other Pacific Islander,0,1,1,0,0,1,0,1,1,0,0,1,1,0,300,30,1,1,1,3164,Low
9,0,Hispanic,1,0,0,0,0,0,0,0,0,0,0,0,1,0,250,30,1,1,1,3164,High
10,0,White,0,1,1,0,0,1,0,1,1,0,0,1,1,0,250,30,1,1,1,3164,Low
10,1,White,1,0,0,0,1,0,0,1,1,0,0,1,1,0,285,21,1,1,1,3164,Low
10,0,Asian,0,1,1,0,0,1,0,1,1,0,0,0,1,0,250,30,1,1,1,3164,Low
10,1,Hispanic,0,1,0,0,0,0,0,1,1,0,1,1,1,1,250,40,1,1,1,3164,High
11,1,Hispanic,1,1,0,0,0,1,0,0,1,1,1,1,0,1,330,30,1,1,1,3164,High
11,0,Hispanic,0,1,1,0,1,0,0,1,0,0,0,0,1,0,275,29,1,1,1,3164,High
10,0,Hispanic,1,1,0,0,0,0,0,1,1,0,0,1,1,1,56,35,1,1,1,3164,High
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,220,20,1,1,0,2098,High
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,45,20,1,1,0,2098,High
10,1,Asian,1,1,1,1,0,1,1,1,1,0,0,1,1,1,215,20,1,1,0,2098,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,21,1,1,0,2098,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,220,16,1,1,0,2098,Low
10,0,White,1,1,1,1,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,2098,High
10,0,White,0,1,1,0,0,1,1,1,1,1,1,1,1,0,220,20,1,1,0,2098,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,2255,Low
10,0,American Indian/Alaska Native,1,0,1,0,1,1,0,1,1,1,1,1,1,0,390,30,1,1,1,2255,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,25,1,1,1,2255,High
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,25,1,1,1,2255,Low
10,1,Black,1,1,0,0,1,0,0,1,1,1,1,1,1,0,300,32,1,1,1,2255,High
11,1,More than one race,1,0,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,2255,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,30,1,1,1,2255,High
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,360,30,1,1,1,2255,High
10,1,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,40,1,1,1,2255,Low
9,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,1,60,30,1,1,1,2255,Low
10,1,More than one race,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,1,2162,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,1,2162,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,20,1,1,1,2162,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,28,1,1,1,2162,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,300,20,1,1,1,2162,High
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,15,1,1,1,2162,High
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,30,1,1,1,2162,High
10,1,Hispanic,0,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1489,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,21,1,1,0,1489,High
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,20,1,1,0,1489,High
10,1,Hispanic,1,0,0,0,1,1,0,1,1,0,0,0,1,0,270,30,1,1,0,1489,Low
11,0,Hispanic,1,0,1,0,0,1,0,1,0,0,0,0,1,0,270,20,1,1,0,1489,Low
10,1,Hispanic,1,0,1,0,0,1,0,1,1,0,0,1,1,0,180,15,1,1,0,1489,Low
10,0,White,0,1,1,0,1,1,0,0,1,1,1,1,1,0,540,30,1,1,0,1489,High
9,0,White,0,0,1,0,1,1,0,0,1,1,1,1,1,0,225,9,1,0,0,120,High
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,250,15,1,0,0,120,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,270,30,1,1,0,2000,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,25,1,1,0,2000,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,24,1,1,0,2000,High
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,275,24,1,1,0,2000,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,28,1,1,0,2000,High
11,0,Asian,1,1,1,1,1,1,1,1,0,0,0,1,1,0,250,20,1,1,0,2000,High
10,1,White,0,1,0,0,1,0,0,1,0,0,0,0,1,0,300,24,1,1,0,2000,Low
10,1,White,0,1,1,0,0,1,0,1,0,0,0,0,1,1,300,14,1,1,0,2000,Low
11,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2000,High
11,1,White,1,1,1,0,0,1,1,1,1,0,1,1,1,1,275,20,1,1,0,2000,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2000,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,2000,High
10,0,Asian,0,1,1,1,1,1,1,1,0,0,0,0,1,0,275,30,1,1,0,2000,High
11,0,Asian,1,1,1,1,1,1,1,0,1,0,0,1,1,0,275,24,1,1,0,2000,High
9,1,Hispanic,0,1,1,0,1,0,0,0,1,0,0,1,1,0,360,20,1,1,1,2886,Low
11,0,Hispanic,1,1,1,0,1,1,0,1,1,1,1,1,1,0,360,30,1,1,1,2886,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,360,30,1,1,1,2886,High
9,1,Hispanic,0,1,0,0,0,0,0,1,0,0,0,0,1,0,360,16,1,1,1,2886,Low
10,0,Hispanic,0,1,1,1,1,0,0,1,1,0,0,0,1,1,360,30,1,1,1,2886,High
10,1,Hispanic,1,1,1,0,1,1,1,1,0,0,0,0,1,1,360,25,1,1,1,2886,High
10,0,Hispanic,0,1,1,1,0,1,0,1,0,0,0,0,1,1,120,30,1,1,1,2886,High
10,0,Hispanic,1,1,1,0,1,1,1,1,0,0,0,0,1,0,270,22,1,1,1,2886,High
10,0,Hispanic,0,0,0,1,0,0,1,1,0,0,0,0,1,0,15,30,1,1,1,2886,Low
10,1,Black,0,1,1,0,1,1,1,1,1,1,0,1,1,0,230,25,1,1,0,1897,High
9,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,225,25,1,1,0,1897,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,240,26,1,1,0,1897,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,28,1,1,0,1897,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,24,1,1,0,1897,High
10,0,White,1,1,0,1,1,0,0,1,0,0,0,0,1,0,300,29,1,1,0,1897,High
10,1,White,1,1,1,0,0,0,0,0,1,1,1,1,1,0,90,20,1,1,0,2569,High
11,1,Hispanic,1,1,0,0,1,1,0,1,1,0,0,0,1,0,450,25,1,1,0,2569,High
10,1,Hispanic,1,1,0,0,0,0,0,0,1,0,0,0,1,0,450,25,1,1,0,2569,Low
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,172,25,1,1,0,887,High
10,0,White,1,1,1,0,1,1,0,0,1,1,1,1,0,0,420,30,1,1,0,887,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,180,20,1,1,0,887,High
10,1,White,0,1,1,1,1,1,0,1,1,1,1,1,1,0,180,20,1,1,0,887,High
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,887,Low
10,1,White,1,1,1,0,1,1,0,0,1,1,1,1,1,0,188,21,1,1,0,887,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,160,20,1,1,0,887,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,280,20,1,1,0,887,High
10,1,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,172,27,1,1,0,887,High
10,1,White,1,1,1,0,0,1,0,1,1,1,1,1,1,0,160,25,1,1,0,887,High
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,1,240,24,1,1,0,887,Low
10,0,White,1,1,1,0,1,1,0,0,1,1,1,1,1,0,180,14,1,1,0,887,High
10,1,White,1,1,1,1,1,1,1,1,0,1,1,1,1,1,172,25,1,1,0,887,High
10,0,Hispanic,0,1,1,1,1,1,1,1,1,0,1,1,1,0,250,20,1,0,1,308,High
10,1,Asian,1,1,1,1,1,1,1,1,1,1,0,1,1,1,500,28,1,0,1,308,High
10,1,White,1,1,1,0,1,1,0,1,1,0,1,1,1,1,250,30,1,0,1,308,High
10,1,White,1,1,1,1,1,1,1,1,1,1,0,1,1,1,275,25,1,0,1,308,High
10,0,White,1,1,1,1,1,1,1,1,1,1,0,1,1,0,225,30,1,0,1,308,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,500,26,0,0,1,308,Low
10,1,Hispanic,1,1,1,0,0,1,0,1,1,1,1,1,1,0,55,28,1,0,1,308,High
10,0,More than one race,1,1,1,1,1,1,1,0,1,0,0,1,1,0,200,20,1,0,1,308,High
10,0,White,1,1,1,0,0,1,0,0,1,1,1,1,1,0,225,30,0,0,1,308,High
10,1,Asian,0,1,1,0,1,1,1,1,1,0,0,1,1,0,250,27,1,0,1,308,High
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,25,1,1,1,1411,High
11,0,Black,1,0,1,1,1,1,0,1,1,1,1,1,1,0,270,37,1,1,1,1411,Low
10,1,Black,1,1,1,0,0,1,1,1,1,1,1,1,0,0,450,23,1,1,1,1411,Low
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,1,450,11,1,1,1,1411,Low
10,1,Black,1,1,1,1,1,1,1,1,1,0,0,1,1,0,450,23,1,1,1,1411,High
10,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,30,1,1,0,2878,High
10,0,White,1,1,1,1,1,1,1,1,0,1,1,1,1,0,255,25,1,1,0,2878,High
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,30,1,1,0,2878,High
10,0,White,0,1,1,1,1,1,1,0,1,1,1,1,1,1,250,20,1,1,0,2878,High
11,0,Asian,1,1,1,1,1,1,1,0,1,0,0,1,1,1,225,23,1,1,0,2878,High
10,0,White,0,1,1,0,0,1,1,1,1,1,1,1,1,1,225,30,1,1,0,2878,High
10,1,Hispanic,1,1,1,0,0,1,1,1,1,0,0,0,1,0,250,20,1,1,0,2878,High
9,0,Hispanic,1,1,1,1,0,1,1,1,0,0,1,0,1,0,245,25,1,1,0,2878,High
10,1,More than one race,1,1,1,1,0,1,1,1,0,0,1,1,1,0,250,30,1,1,0,2878,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,25,1,1,0,2878,High
11,0,Hispanic,0,1,1,0,1,1,1,1,0,0,0,0,1,0,225,26,1,1,0,2878,Low
9,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,1,240,25,1,1,0,1087,High
11,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,1087,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,25,1,1,0,1087,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,28,1,1,0,1087,High
10,0,White,1,1,0,0,1,1,0,1,1,1,1,1,1,1,240,30,1,1,0,1087,High
10,1,White,1,1,1,1,0,1,0,1,1,1,1,1,1,0,240,25,1,1,0,1087,High
10,1,White,0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1087,High
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,30,1,1,0,1087,High
10,1,Hispanic,0,0,1,0,0,1,0,1,1,0,1,1,1,0,360,30,1,1,1,2942,Low
11,0,Hispanic,1,1,1,0,1,1,0,1,1,0,0,0,1,0,180,35,1,1,1,2942,Low
11,0,Hispanic,0,1,0,0,0,0,0,1,1,0,0,0,1,0,258,27,1,1,1,2942,Low
11,1,Hispanic,1,1,1,1,1,1,1,1,1,0,0,1,1,1,333,30,1,1,1,2942,High
11,0,Hispanic,0,0,1,0,1,1,0,0,1,0,0,1,1,0,360,36,1,1,1,2942,Low
10,1,Hispanic,0,1,1,0,1,1,0,1,1,1,0,1,1,0,435,30,1,1,1,2942,Low
11,1,Hispanic,1,1,1,0,1,1,1,1,1,1,1,1,1,1,360,35,1,1,1,2942,High
11,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,25,1,0,1,575,Low
9,1,Hispanic,1,1,1,0,1,1,1,1,1,1,1,1,1,0,320,20,1,0,1,575,High
10,1,White,1,1,1,0,1,1,0,1,1,0,1,1,1,0,240,25,1,0,1,575,High
11,0,White,1,1,1,0,1,1,1,1,1,1,1,1,1,1,240,23,1,0,1,575,High
11,0,Hispanic,1,1,1,1,1,1,1,1,1,0,1,1,1,0,240,30,1,0,1,575,High
10,0,White,1,1,1,1,1,1,1,0,1,1,0,1,1,1,360,30,1,0,1,575,Low
10,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,240,25,1,0,1,575,High
10,0,White,1,1,1,0,0,1,0,1,1,1,0,1,1,0,240,25,1,0,1,575,High
10,1,Asian,1,1,0,0,0,1,0,1,0,0,0,0,1,0,330,30,1,1,0,2340,Low
10,1,White,0,1,1,1,1,1,0,1,1,1,1,1,0,1,330,32,1,1,0,2340,High
9,0,Asian,1,1,1,1,1,1,1,1,0,0,0,0,1,0,30,10,1,1,0,2340,Low
10,1,More than one race,1,1,1,0,1,1,0,1,1,1,0,1,1,0,300,30,1,1,0,2340,Low
10,1,White,0,1,1,1,1,1,0,1,1,1,1,1,1,0,300,28,1,1,0,2340,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,25,1,1,0,2340,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,32,1,1,0,2340,High
10,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,0,2340,High
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,210,20,1,1,0,347,Low
10,0,White,0,1,1,1,1,1,0,1,1,1,1,1,0,0,250,20,1,1,0,347,High
9,1,White,1,0,1,1,1,1,0,1,1,1,1,1,1,0,15,22,1,1,0,347,Low
10,1,Hispanic,1,0,1,0,1,1,0,1,1,1,1,1,1,0,225,50,1,1,0,347,Low
10,1,White,0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,22,1,1,0,347,High
10,1,White,0,0,1,0,0,1,0,1,1,1,1,1,1,0,235,20,1,1,0,347,Low
10,1,White,0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,20,1,1,0,347,High
11,0,Hispanic,0,0,0,1,0,0,0,1,0,0,0,1,1,0,540,35,1,1,1,3201,Low
9,1,American Indian/Alaska Native,1,1,1,0,0,0,0,0,0,0,0,0,0,0,270,50,1,1,1,3201,Low
10,0,Hispanic,0,1,1,0,1,0,0,1,1,0,0,0,1,0,120,30,1,1,1,3201,Low
10,1,Black,1,1,1,0,0,1,0,0,1,1,1,1,0,0,450,20,1,1,1,3201,Low
10,1,Asian,0,0,0,0,0,0,0,0,0,0,0,0,1,1,180,40,1,1,1,3201,Low
10,0,Black,1,1,1,0,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,914,High
10,0,Black,1,1,0,0,0,0,0,1,1,1,1,1,1,1,270,30,1,1,1,914,High
10,1,Asian,1,1,1,1,0,1,1,1,0,0,0,0,1,1,200,24,1,1,0,3009,High
11,0,White,0,0,1,1,0,1,1,0,1,1,1,1,1,0,392,21,1,1,0,3009,Low
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,250,24,1,1,0,3009,High
11,0,Asian,1,1,1,1,0,1,1,0,0,0,0,0,1,0,270,25,1,1,1,1720,High
10,1,White,1,1,1,0,1,1,0,0,1,1,1,1,1,0,450,25,1,1,1,1720,Low
10,1,More than one race,1,1,1,1,1,1,1,1,0,0,0,0,1,0,450,25,1,1,1,1720,High
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,270,22,1,1,1,1720,High
10,0,More than one race,1,1,1,1,0,1,1,1,1,1,1,1,1,1,450,27,1,1,1,1720,High
9,0,Asian,1,1,1,1,0,1,1,1,0,0,0,0,1,0,270,27,1,1,1,1720,High
10,1,White,0,0,1,0,1,1,0,1,1,1,1,1,1,0,400,30,1,1,0,930,High
10,1,American Indian/Alaska Native,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,30,1,1,0,930,Low
10,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,20,1,1,0,930,Low
9,1,White,0,0,1,0,1,1,0,0,1,1,1,1,0,1,70,28,1,1,0,276,Low
9,1,White,0,0,1,0,1,1,0,1,1,1,1,1,1,1,450,20,1,1,0,276,High
10,0,White,1,1,1,0,1,1,0,0,1,1,1,1,1,1,225,18,1,1,0,276,Low
10,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,276,High
11,1,White,0,1,1,0,0,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,Low
10,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,30,1,1,1,1988,High
11,1,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,360,30,1,1,1,1988,High
11,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,1988,High
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,34,1,1,1,1988,High
11,0,White,1,1,1,1,1,1,0,1,1,1,1,1,1,1,600,30,1,1,1,1988,High
11,1,White,1,1,1,0,1,1,1,1,1,1,1,1,1,0,300,30,1,1,1,1988,Low
9,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,20,1,1,0,1526,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,26,1,1,0,1526,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,1526,High
10,0,White,1,1,1,1,0,1,1,1,1,1,0,1,1,0,275,23,1,1,0,1526,High
10,0,White,1,1,1,0,1,1,0,1,1,0,0,1,1,0,275,22,1,1,0,1526,High
10,0,White,1,1,1,0,0,1,0,1,1,1,1,1,1,1,275,26,1,1,0,1526,High
11,0,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,27,1,1,0,1526,High
10,1,White,1,1,1,1,1,1,1,0,1,1,1,1,1,1,275,24,1,1,0,1526,High
9,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,275,23,1,1,0,1526,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,1,200,20,1,1,0,632,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,200,11,1,1,0,632,Low
10,0,White,0,1,1,0,1,1,0,1,1,1,1,1,1,1,215,29,1,1,0,632,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,20,0,1,0,632,High
10,1,White,0,1,1,1,1,1,0,1,1,1,1,1,1,1,210,25,1,1,0,632,High
9,1,White,0,0,1,0,1,1,0,1,1,1,1,1,1,0,200,30,1,1,0,632,Low
10,0,White,0,0,1,0,1,1,0,1,1,1,1,1,1,0,200,19,1,1,0,632,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,20,1,1,0,612,High
11,0,Asian,1,1,1,1,0,1,1,1,1,0,0,1,1,0,225,15,1,1,0,612,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,25,1,0,0,1064,High
11,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,High
11,1,White,1,1,1,1,1,1,0,1,1,1,1,1,1,0,225,27,1,0,0,1064,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,26,0,0,0,1064,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,31,1,0,0,1064,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,High
10,1,Hispanic,1,1,0,1,1,1,0,1,1,0,0,0,1,1,225,24,1,0,0,1064,High
9,1,White,1,1,1,1,1,1,1,0,0,1,1,1,1,1,225,25,1,0,0,1064,High
11,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,20,1,0,0,1064,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,225,29,1,0,0,1064,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,Low
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,High
10,1,White,1,1,1,1,0,1,1,1,1,1,1,1,1,0,225,25,1,0,0,1064,High
11,1,White,1,1,1,1,1,1,1,0,1,1,1,1,1,0,225,28,1,0,0,1064,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,30,1,0,0,1064,High
10,1,Hispanic,0,1,1,0,1,1,0,1,1,1,0,0,1,1,450,20,1,1,0,865,Low
10,0,Hispanic,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,17,1,1,0,865,Low
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,1,525,20,1,1,0,865,Low
10,0,White,1,1,0,0,0,1,0,0,1,1,1,1,1,0,450,17,1,1,0,865,High
11,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,1,1,0,865,Low
10,0,More than one race,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,18,1,1,0,865,High
9,1,White,1,1,1,1,1,1,0,0,1,1,1,1,1,0,450,20,1,1,0,865,Low
10,1,Hispanic,1,1,0,0,0,1,0,1,1,0,0,0,1,0,450,30,1,1,0,865,Low
11,1,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,865,High
10,0,Black,0,0,1,0,0,0,0,0,1,1,1,1,0,0,270,23,1,1,0,865,Low
10,1,Hispanic,1,1,1,1,1,1,0,1,1,1,1,1,1,0,250,26,1,1,0,1382,Low
10,1,White,0,0,1,0,1,1,0,1,1,1,1,1,1,0,275,25,1,1,0,1382,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,28,1,1,0,1382,High
11,0,Hispanic,1,1,1,0,1,1,1,1,1,0,1,1,1,1,250,23,1,1,0,1382,High
9,1,More than one race,0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,20,1,1,0,1382,Low
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,0,1382,Low
10,0,Hispanic,1,1,0,0,1,0,0,1,0,0,0,0,1,0,295,25,1,1,0,1382,Low
9,1,Black,1,1,1,0,0,0,0,0,1,1,1,1,1,0,55,30,1,1,0,1382,Low
10,0,White,1,1,1,0,0,1,0,0,1,1,1,1,1,0,225,29,1,1,0,1382,High
10,0,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,208,20,1,1,0,2710,High
10,1,White,1,1,1,1,1,1,1,1,1,1,1,1,1,0,232,20,1,1,0,2710,High
10,1,Black,1,1,1,1,1,1,0,0,1,1,1,1,1,0,250,23,1,1,0,762,Low
10,0,White,1,1,1,0,1,1,0,0,1,1,1,1,1,1,250,30,1,1,0,762,High
9,1,Black,0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,8,1,1,0,762,Low
10,1,Black,0,1,1,0,1,1,0,1,1,0,1,1,1,0,350,20,1,1,0,762,Low
10,1,Black,1,1,1,1,1,1,0,0,1,1,1,1,1,0,60,19,1,1,0,762,Low
9,1,Hispanic,0,1,0,0,1,0,0,0,0,0,0,0,1,0,250,35,1,1,1,2149,Low
10,1,Hispanic,0,1,1,0,1,0,0,0,1,0,0,0,1,0,285,35,1,1,1,2149,Low
10,0,Hispanic,0,1,0,0,1,0,0,1,0,0,0,0,1,0,275,25,1,1,1,2149,Low
9,0,Hispanic,0,1,0,0,1,0,0,1,1,0,0,0,0,1,60,37,1,1,1,2149,Low
10,0,Asian,1,1,1,0,1,1,1,1,1,0,0,0,1,1,330,21,1,1,1,2149,Low
11,1,Asian,0,1,1,0,1,1,0,1,1,0,0,1,1,0,275,30,1,1,1,2149,High
11,0,White,0,1,1,0,1,1,1,1,1,1,1,1,1,0,250,15,1,1,0,854,High
10,1,White,0,1,1,0,0,1,0,1,1,1,1,1,0,1,250,20,1,1,0,854,High
10,0,White,0,0,1,0,0,1,0,0,1,1,1,1,1,1,250,25,1,1,0,854,Low
10,1,White,0,1,1,0,0,1,0,1,1,1,1,1,1,0,275,25,1,1,0,854,Low
10,1,White,1,1,1,0,0,1,0,0,1,1,1,1,1,0,250,20,1,1,0,854,High
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,275,26,1,1,0,854,Low
10,1,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,275,20,1,1,0,854,High
10,0,White,1,0,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,636,Low
10,0,White,1,0,1,0,1,1,0,0,1,1,1,1,0,1,250,25,1,1,0,636,Low
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,636,High
10,0,White,1,1,1,0,1,1,0,1,1,1,1,1,1,0,75,20,1,1,0,636,High
10,1,Hispanic,1,1,1,0,1,1,1,0,1,0,1,1,1,0,240,21,1,1,0,636,High
10,0,White,0,1,1,1,1,1,1,1,1,1,1,1,1,0,250,20,1,1,0,636,High
10,1,White,1,1,1,0,0,1,1,1,1,1,1,1,1,1,260,21,1,1,0,636,High
10,1,White,1,0,1,0,1,0,0,1,1,1,1,1,1,0,250,24,1,1,0,636,High
10,0,Hispanic,1,0,0,0,0,0,0,0,1,0,0,0,0,0,210,26,1,1,0,1733,High
10,1,Hispanic,0,1,1,0,0,1,0,1,0,0,0,0,1,0,200,15,1,1,0,1733,Low
10,0,Black,1,1,1,1,1,1,0,0,1,1,1,1,1,0,250,25,1,1,0,1733,High
10,0,Black,0,1,1,1,1,1,1,1,1,1,0,1,1,0,200,20,1,1,0,1733,Low
10,1,Hispanic,1,1,1,0,0,0,0,1,1,0,0,0,1,0,225,23,1,1,0,1733,Low
10,0,White,0,1,0,0,0,0,0,1,1,1,1,1,1,1,275,20,1,1,0,1733,High
10,0,American Indian/Alaska Native,1,1,1,0,0,1,0,1,1,1,1,1,1,1,250,20,1,1,0,300,Low
10,0,American Indian/Alaska Native,1,0,1,0,0,1,0,0,1,1,1,1,1,0,140,16,1,1,0,300,Low
